"",temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),Mese
21,0.221303,0.417816,0.781744,0.495774,0.565076,-0.039732,-0.035143,-0.062515,March
22,0.232124,0.377738,0.788397,0.544162,0.566046,-0.035827,-0.034671,-0.060410,March
23,0.222803,0.365721,0.789813,0.453565,0.547204,-0.021866,-0.033994,-0.051904,March
0,0.586059,0.675160,0.541681,0.212799,0.289654,-0.010273,-0.054743,-0.057887,June
1,0.572440,0.560111,0.543353,0.154884,0.269299,-0.012266,-0.060031,-0.057607,June
2,0.534531,0.571379,0.524301,0.172610,0.263978,-0.018393,-0.061860,-0.058103,June
3,0.497719,0.450958,0.544985,0.168858,0.312464,-0.017840,-0.062832,-0.057094,June
4,0.457488,0.614993,0.578015,0.327120,0.408314,-0.017038,-0.053677,-0.057102,June
5,0.472196,0.549609,0.595365,0.206104,0.326441,0.017451,0.004692,-0.008313,June
6,0.486607,0.438452,0.604357,0.136084,0.143194,0.131400,0.228695,0.430882,June
7,0.661397,0.226027,0.607708,0.135168,0.132668,0.420181,0.506612,0.436784,June
8,0.723929,0.389776,0.602324,0.187168,0.144438,0.609146,0.613822,0.617746,June
9,0.739233,0.418203,0.605874,0.262122,0.232409,0.678162,0.519982,0.718036,June
10,0.761258,0.370548,0.605237,0.330282,0.304943,0.895231,0.680349,0.551395,June
11,0.757613,0.394090,0.592974,0.403772,0.387227,0.981855,0.609075,0.777402,June
12,0.812457,0.236212,0.574175,0.458500,0.428813,1.010452,0.530228,0.879491,June
13,0.792687,0.198940,0.579880,0.544710,0.511981,0.982643,0.420371,0.918172,June
14,0.717165,0.237175,0.556438,0.537654,0.521344,0.625176,0.249629,0.809345,June
15,0.632369,0.318435,0.570982,0.540755,0.504820,0.396007,0.260156,0.657372,June
16,0.598125,0.635704,0.520464,0.533523,0.540305,0.085386,0.135161,0.190410,June
17,0.599651,0.618724,0.530702,0.527278,0.534336,0.015468,-0.021306,0.128234,June
18,0.537554,0.623151,0.538922,0.381655,0.477335,-0.016334,-0.057563,-0.008286,June
19,0.480330,0.650444,0.542385,0.290660,0.454103,-0.013708,-0.062275,-0.047952,June
20,0.473367,0.776507,0.570528,0.245291,0.391601,-0.014505,-0.061149,-0.025267,June
21,0.454704,0.780219,0.585257,0.256951,0.357649,-0.009322,-0.053456,-0.029826,June
22,0.442510,0.804594,0.593253,0.206350,0.247607,-0.010513,-0.057659,-0.056672,June
23,0.444977,0.879645,0.591724,0.153043,0.188524,-0.003584,-0.047855,-0.041623,June
0,0.519035,0.869507,0.492949,0.484520,0.464194,-0.028224,-0.067367,-0.025231,June
1,0.506558,0.853851,0.499308,0.204219,0.427154,-0.028442,-0.067144,-0.025232,June
2,0.495307,0.848668,0.494423,0.163654,0.339956,-0.029332,-0.069460,-0.025222,June
3,0.487211,0.931033,0.493465,0.164646,0.326674,-0.028949,-0.069862,-0.024121,June
4,0.485680,0.992056,0.510173,0.293014,0.437613,-0.026779,-0.033126,-0.015561,June
5,0.503484,0.993163,0.520599,0.379466,0.416227,0.037432,0.193712,0.248581,June
6,0.534366,0.871704,0.533765,0.401543,0.283918,0.229922,0.700125,0.558359,June
7,0.572205,0.773994,0.538279,0.251120,0.159004,0.377799,0.911575,0.763995,June
8,0.675299,0.677487,0.538567,0.111777,0.122296,0.609141,0.858806,0.775314,June
9,0.686966,0.622014,0.540436,0.192707,0.157322,0.659409,0.895197,0.810207,June
10,0.720007,0.523076,0.534674,0.171239,0.212797,0.911588,1.073495,0.823115,June
11,0.728729,0.415303,0.505145,0.162127,0.177366,0.921829,1.095182,0.825922,June
12,0.739635,0.365634,0.482846,0.123810,0.145351,0.914407,0.981169,0.836057,June
13,0.734796,0.354716,0.487314,0.127295,0.143283,0.834604,0.970652,0.811692,June
14,0.724045,0.381538,0.478648,0.069541,0.108562,0.466903,0.932736,0.574837,June
15,0.697340,0.423193,0.479020,0.068789,0.092734,0.353059,0.981599,0.340630,June
16,0.678675,0.704249,0.476970,0.133658,0.122778,0.097253,0.329814,0.064991,June
17,0.677273,0.710993,0.475204,0.203758,0.203073,0.025841,0.169283,0.067653,June
18,0.618349,0.756228,0.480778,0.204167,0.251453,-0.027953,-0.034650,-0.021205,June
19,0.542418,0.785553,0.483358,0.231161,0.322543,-0.028540,-0.065732,-0.025047,June
20,0.514709,0.964195,0.512056,0.424525,0.424707,-0.027897,-0.068841,-0.024612,June
21,0.496191,0.979313,0.519756,0.464099,0.391050,-0.024435,-0.068678,-0.023618,June
22,0.498969,0.990506,0.524759,0.458957,0.378506,-0.016582,-0.067175,-0.020263,June
23,0.493338,0.970252,0.524902,0.504967,0.416224,0.013503,-0.058994,-0.015448,June
0,0.540506,0.956362,0.579264,0.307686,0.404791,-0.022803,-0.058244,-0.082776,June
1,0.514934,0.922039,0.571694,0.210500,0.313681,-0.023554,-0.062581,-0.082715,June
2,0.475125,0.965440,0.557018,0.141754,0.222010,-0.025443,-0.063411,-0.082782,June
3,0.453428,0.964899,0.541667,0.144337,0.211644,-0.025121,-0.063113,-0.082209,June
4,0.466158,0.892253,0.542928,0.142485,0.219948,-0.020731,-0.022215,-0.064222,June
5,0.503269,0.765914,0.556684,0.138049,0.211210,0.112583,0.296703,0.454996,June
6,0.610394,0.636274,0.572214,0.116321,0.164950,0.358013,0.811807,0.774694,June
7,0.646127,0.402587,0.574562,0.278020,0.219679,0.524593,0.849842,0.778386,June
8,0.737863,0.302655,0.579958,0.402963,0.297779,0.752454,0.882809,0.850935,June
9,0.758525,0.275931,0.585201,0.506321,0.406314,0.858178,0.906552,0.868830,June
10,0.771191,0.264238,0.584095,0.527280,0.433800,0.935895,0.922547,0.876050,June
11,0.779622,0.229422,0.575583,0.525211,0.441937,0.950047,0.919983,0.878668,June
12,0.786375,0.246583,0.563343,0.429920,0.373812,0.928242,0.834832,0.879019,June
13,0.780496,0.233013,0.546121,0.418924,0.344766,0.870668,0.823518,0.855183,June
14,0.775975,0.229670,0.529073,0.366954,0.356115,0.762357,0.754019,0.835447,June
15,0.778531,0.231270,0.514417,0.204503,0.270194,0.618451,0.732524,0.806825,June
16,0.755859,0.301116,0.503965,0.271771,0.216496,0.301032,0.494843,0.726900,June
17,0.698959,0.414215,0.504739,0.148356,0.222262,0.069063,0.131388,0.350935,June
18,0.638213,0.535980,0.505566,0.114553,0.196301,-0.021614,-0.040893,-0.039952,June
19,0.569492,0.599032,0.512595,0.078076,0.190270,-0.024318,-0.062489,-0.081457,June
20,0.553913,0.674757,0.527612,0.091928,0.225428,-0.023892,-0.063448,-0.080682,June
21,0.513309,0.683322,0.537604,0.086187,0.184034,-0.021574,-0.063400,-0.078723,June
22,0.485229,0.808204,0.534189,0.081058,0.206941,-0.015887,-0.061343,-0.079943,June
23,0.481134,0.837686,0.539370,0.045625,0.141812,-0.016735,-0.058771,-0.072197,June
0,0.420826,0.864491,0.534867,0.419850,0.543178,-0.021591,-0.019556,-0.030383,June
1,0.401525,0.877373,0.520690,0.378911,0.542126,-0.023804,-0.019320,-0.030420,June
2,0.373348,0.887690,0.506500,0.310569,0.499204,-0.025084,-0.019030,-0.030445,June
3,0.361612,0.910811,0.490974,0.293634,0.461394,-0.024928,-0.017953,-0.030397,June
4,0.397086,0.866122,0.492186,0.163720,0.421933,-0.019499,0.006247,-0.024317,June
5,0.451826,0.844709,0.511915,0.292549,0.484916,0.200598,0.075943,0.565159,June
6,0.545088,0.721950,0.527541,0.384177,0.331934,0.380610,0.280362,0.594279,June
7,0.697481,0.519056,0.547006,0.475204,0.327880,0.590922,0.335396,0.812924,June
8,0.774709,0.478877,0.502249,0.330117,0.276056,0.724828,0.347951,0.879678,June
9,0.833915,0.210797,0.513885,0.336957,0.186481,0.932821,0.398325,0.949986,June
10,0.847814,0.154489,0.513893,0.243249,0.065340,1.001500,0.437650,0.961760,June
11,0.846178,0.149732,0.518247,0.202358,0.051256,1.003648,0.417396,0.959446,June
12,0.807818,0.300762,0.520249,0.138590,0.050827,0.861966,0.564607,0.857338,June
13,0.788622,0.282109,0.539590,0.398983,0.178644,0.693453,0.550755,0.629182,June
14,0.729658,0.341105,0.543443,0.533290,0.419302,0.539937,0.521179,0.322638,June
15,0.727431,0.440539,0.535330,0.541768,0.477731,0.421805,0.478653,0.419068,June
16,0.582635,0.712803,0.532339,0.331943,0.222249,0.138720,0.176193,0.259400,June
17,0.570316,0.703046,0.559163,0.211487,0.124313,0.011717,0.058813,0.135534,June
18,0.560042,0.740859,0.582680,0.084767,0.067348,-0.022274,-0.014587,-0.012447,June
19,0.501078,0.753019,0.592930,0.081881,0.058209,-0.022368,-0.019907,-0.026786,June
20,0.408598,0.899903,0.626935,0.133070,0.102197,-0.023424,-0.019496,-0.027112,June
21,0.384531,0.877685,0.633437,0.121981,0.137192,-0.022409,-0.017916,-0.027010,June
22,0.378506,0.881621,0.636967,0.130719,0.102571,-0.015706,-0.016090,-0.027420,June
23,0.389466,0.836221,0.637336,0.115861,0.161292,0.004603,-0.015185,-0.013630,June
0,0.491613,0.900672,0.525536,0.488632,0.606900,-0.013259,-0.047998,-0.051795,June
1,0.479631,0.894748,0.525905,0.409346,0.608765,-0.013991,-0.049393,-0.052105,June
2,0.474452,0.885466,0.521194,0.378501,0.609883,-0.016583,-0.051315,-0.052354,June
3,0.467654,0.870197,0.518223,0.366214,0.627209,-0.016348,-0.051153,-0.052027,June
4,0.478249,0.696511,0.511877,0.270171,0.510846,-0.004102,-0.016539,-0.039311,June
5,0.536321,0.716586,0.514515,0.294496,0.574071,0.129546,0.282657,0.211130,June
6,0.571344,0.709166,0.510818,0.396634,0.568357,0.221946,0.440717,0.306953,June
7,0.642804,0.631853,0.516131,0.506145,0.491100,0.522335,0.610886,0.593599,June
8,0.683695,0.510338,0.490446,0.590483,0.502861,0.683489,0.689154,0.736406,June
9,0.694246,0.467929,0.504298,0.649254,0.642011,0.745600,0.691858,0.739045,June
10,0.701214,0.439901,0.509081,0.638586,0.640354,0.854818,0.756546,0.729656,June
11,0.712889,0.438760,0.489229,0.632971,0.654697,0.921807,0.754554,0.757580,June
12,0.716006,0.442867,0.482952,0.614319,0.570276,0.882120,0.626895,0.765080,June
13,0.702296,0.424935,0.467128,0.560508,0.534394,0.838863,0.688583,0.740859,June
14,0.696481,0.439815,0.457749,0.491585,0.437108,0.576567,0.496126,0.642917,June
15,0.708230,0.436951,0.445111,0.308600,0.384537,0.445538,0.497863,0.654670,June
16,0.690423,0.485630,0.439105,0.355128,0.282048,0.370512,0.236874,0.633915,June
17,0.645963,0.602611,0.442997,0.209388,0.231346,0.083270,0.121743,0.138129,June
18,0.580558,0.679593,0.444213,0.133705,0.183690,-0.013579,0.015588,-0.044911,June
19,0.531609,0.746501,0.444950,0.138302,0.199243,-0.016279,-0.047122,-0.052095,June
20,0.513657,0.814345,0.447488,0.248456,0.417344,-0.011994,-0.050824,-0.051027,June
21,0.481755,0.893948,0.453026,0.273886,0.369021,-0.005852,-0.051462,-0.046864,June
22,0.471451,0.926835,0.455890,0.235260,0.289262,-0.003491,-0.048999,-0.050037,June
23,0.467430,0.919677,0.458100,0.197533,0.237470,-0.009483,-0.047235,-0.046014,June
0,0.695265,1.011161,0.290557,0.018126,0.015478,-0.032682,-0.138044,-0.001094,September
1,0.690395,1.020595,0.290615,0.002932,-0.016492,-0.033333,-0.149054,-0.001170,September
2,0.689827,1.024981,0.290921,0.031905,0.025722,-0.033413,-0.151989,-0.001174,September
3,0.690853,1.024629,0.291664,0.032742,0.032620,-0.033425,-0.152483,-0.001172,September
4,0.689901,1.019324,0.291790,0.031344,0.002429,-0.033212,-0.142202,-0.001090,September
5,0.691365,1.013549,0.294885,-0.000724,-0.013844,-0.029562,-0.090841,-0.000041,September
6,0.697045,0.982610,0.297868,-0.006847,-0.016159,-0.010524,0.362717,0.009972,September
7,0.702567,0.932981,0.302215,0.005452,-0.021563,0.018946,0.600765,0.018507,September
8,0.706899,0.822631,0.308187,0.070025,0.058050,0.106492,1.149302,0.034622,September
9,0.709880,0.782099,0.308490,0.050908,0.026754,0.128392,1.139417,0.033590,September
10,0.714174,0.762098,0.307690,0.013321,-0.001613,0.140242,1.239642,0.034359,September
11,0.716077,0.688456,0.302055,0.031253,0.016001,0.140502,1.220805,0.033500,September
12,0.718007,0.650511,0.299209,0.130492,0.128850,0.138057,1.049107,0.032809,September
13,0.716489,0.661511,0.294587,0.129520,0.156391,0.115453,0.987300,0.033356,September
14,0.717163,0.650993,0.294541,0.120253,0.110139,0.079546,0.587511,0.032130,September
15,0.714086,0.640812,0.292760,0.136742,0.185562,0.022284,0.322227,0.024131,September
16,0.715058,0.683245,0.301528,0.120459,0.213665,0.017626,0.449157,0.029568,September
17,0.707140,0.808176,0.295740,0.082667,0.162026,-0.024689,-0.105817,0.003103,September
18,0.701732,0.963236,0.296492,0.108195,0.219249,-0.032307,-0.136986,-0.001165,September
19,0.697324,1.003022,0.298497,0.117360,0.228474,-0.033460,-0.145710,-0.001176,September
20,0.704900,0.948037,0.294792,0.119208,0.225950,-0.033288,-0.152670,-0.001174,September
21,0.701049,0.964726,0.296751,0.138129,0.232773,-0.033099,-0.153173,-0.001138,September
22,0.695461,0.996469,0.295763,0.136343,0.238172,-0.032968,-0.152749,-0.001113,September
23,0.690952,1.011993,0.293555,0.140569,0.236900,-0.032861,-0.151753,-0.001150,September
0,0.537811,0.391397,0.530518,0.624443,0.647032,-0.056766,-0.062818,-0.007296,August
1,0.519328,0.357790,0.525333,0.606874,0.649650,-0.057096,-0.063181,-0.006830,August
2,0.524780,0.449050,0.517240,0.413199,0.636852,-0.059245,-0.063565,-0.007366,August
3,0.502651,0.588752,0.506472,0.444810,0.625944,-0.059544,-0.063504,-0.007261,August
4,0.516341,0.480365,0.532620,0.659082,0.654787,-0.055848,-0.041880,0.000314,August
5,0.525109,0.591842,0.553243,0.614685,0.648597,0.023753,0.187063,0.388990,August
6,0.610415,0.472201,0.559561,0.506645,0.568634,0.109363,0.463712,0.515995,August
7,0.691860,0.368548,0.561080,0.519716,0.504177,0.374255,0.580577,0.791701,August
8,0.739468,0.343523,0.562576,0.724758,0.537105,0.598063,0.633454,0.807595,August
9,0.775982,0.332229,0.565353,0.619497,0.419900,0.742401,0.663321,0.841952,August
10,0.810716,0.241704,0.565122,0.447349,0.388557,0.901158,0.651608,0.908649,August
11,0.824219,0.184280,0.552665,0.556811,0.441607,0.910706,0.671656,0.916575,August
12,0.837740,0.165083,0.528330,0.741928,0.561968,0.907082,0.660773,0.916661,August
13,0.811089,0.169254,0.518437,0.749734,0.607985,0.799935,0.641983,0.895484,August
14,0.809846,0.189077,0.499856,0.532188,0.474285,0.544385,0.609221,0.707455,August
15,0.801886,0.190976,0.492035,0.300538,0.312927,0.388638,0.551451,0.731645,August
16,0.752289,0.302012,0.476655,0.226964,0.278040,0.067367,0.370322,0.419291,August
17,0.689780,0.498357,0.480725,0.169408,0.262725,-0.034986,0.149237,0.151788,August
18,0.591247,0.643705,0.489410,0.174774,0.267110,-0.059147,-0.057066,0.003180,August
19,0.521293,0.693042,0.503146,0.230361,0.305037,-0.059743,-0.063200,-0.006750,August
20,0.503672,0.724170,0.505636,0.245781,0.306057,-0.059727,-0.063665,-0.006439,August
21,0.495011,0.735793,0.504147,0.293648,0.350995,-0.058878,-0.063634,-0.006378,August
22,0.489368,0.771286,0.500995,0.241061,0.319057,-0.058145,-0.063008,-0.006541,August
23,0.478304,0.817693,0.498602,0.213444,0.336441,-0.056503,-0.061610,-0.002922,August
0,0.245312,0.804141,0.429283,0.671424,0.602335,-0.052576,-0.029028,-0.029837,January
1,0.276794,0.770288,0.432506,0.701215,0.625383,-0.054961,-0.029862,-0.031470,January
2,0.285122,0.748941,0.431882,0.730460,0.624185,-0.054632,-0.029961,-0.031557,January
3,0.276029,0.732429,0.447396,0.724163,0.637785,-0.055206,-0.030003,-0.031544,January
4,0.254781,0.689378,0.445766,0.711688,0.616340,-0.054795,-0.029418,-0.031402,January
5,0.236291,0.447370,0.454363,0.711738,0.602602,-0.047962,-0.028470,-0.024427,January
6,0.188148,0.638407,0.474131,0.696747,0.590250,-0.033514,-0.019804,0.001125,January
7,0.189056,0.707728,0.494830,0.679376,0.567258,0.007515,0.097428,0.431002,January
8,0.249600,0.657606,0.520110,0.548833,0.541318,0.202440,0.367844,0.498561,January
9,0.300225,0.497137,0.494287,0.630536,0.510428,0.436534,0.420644,0.784290,January
10,0.325343,0.448308,0.515775,0.619761,0.493597,0.495796,0.451191,0.775842,January
11,0.320747,0.417721,0.534010,0.613024,0.524613,0.475072,0.446972,0.618747,January
12,0.336670,0.364958,0.559208,0.663115,0.578414,0.443225,0.441781,0.563442,January
13,0.334522,0.316657,0.526402,0.642160,0.549991,0.446470,0.398611,0.765362,January
14,0.297667,0.333034,0.544676,0.601878,0.551709,0.270350,0.325673,0.710894,January
15,0.277338,0.382498,0.522776,0.392909,0.525678,0.147883,0.172583,0.540570,January
16,0.233257,0.496760,0.608862,0.418951,0.465703,-0.048023,-0.018319,-0.016929,January
17,0.226262,0.485500,0.657882,0.460218,0.409170,-0.053569,-0.028648,-0.030208,January
18,0.244654,0.547409,0.660555,0.289037,0.281694,-0.055330,-0.029249,-0.031580,January
19,0.196157,0.585988,0.657045,0.237885,0.267215,-0.055391,-0.029963,-0.031661,January
20,0.167486,0.713760,0.663195,0.243107,0.264967,-0.054817,-0.029983,-0.031531,January
21,0.142720,0.732693,0.676913,0.275737,0.267939,-0.054475,-0.030032,-0.031480,January
22,0.124063,0.735220,0.681806,0.235158,0.260719,-0.054202,-0.029511,-0.031107,January
23,0.119588,0.787576,0.682676,0.225173,0.263449,-0.052004,-0.026861,-0.029632,January
0,0.434773,0.925763,0.308208,0.668594,0.759471,-0.036181,-0.057593,-0.018086,April
1,0.430014,0.928751,0.304170,0.694624,0.833694,-0.038165,-0.061658,-0.018244,April
2,0.432049,0.929278,0.300715,0.966050,0.893220,-0.038722,-0.061170,-0.018250,April
3,0.435083,0.927468,0.302110,0.891328,0.894262,-0.038716,-0.062230,-0.018246,April
4,0.433536,0.929121,0.302442,0.985412,1.004887,-0.037245,-0.055837,-0.018124,April
5,0.438023,0.919546,0.306355,0.925254,0.894994,-0.010252,-0.035273,-0.012638,April
6,0.445517,0.872057,0.306297,1.110168,0.990671,0.128690,0.278290,0.228157,April
7,0.446113,0.820830,0.307502,1.165543,1.003779,0.351748,0.647245,0.267105,April
8,0.441830,0.887115,0.314711,1.173997,1.037776,0.406277,0.738414,0.081967,April
9,0.440715,0.853765,0.320094,1.167096,1.028940,0.446775,0.893024,0.111631,April
10,0.445158,0.866749,0.322706,1.114845,0.943704,0.419649,1.061899,0.009922,April
11,0.444738,0.844852,0.326197,0.959688,0.807035,0.629518,1.025231,0.127611,April
12,0.447845,0.800164,0.320263,1.046474,0.903097,0.690633,0.804097,0.317443,April
13,0.448529,0.713397,0.316322,0.829310,0.741517,0.661897,0.790267,0.414216,April
14,0.446346,0.708389,0.311507,0.774801,0.728723,0.501565,0.416401,0.382182,April
15,0.442280,0.707035,0.310480,0.909791,0.738632,0.451007,0.538055,0.377594,April
16,0.436016,0.786184,0.338097,0.999671,0.817077,0.113367,0.079965,0.208656,April
17,0.432463,0.808401,0.336075,0.739159,0.703134,0.010069,-0.030999,0.004442,April
18,0.432094,0.787121,0.336094,0.631846,0.815434,-0.036492,-0.040138,-0.017494,April
19,0.429308,0.761319,0.338947,0.572497,0.830845,-0.038596,-0.058554,-0.018139,April
20,0.425040,0.815459,0.341386,0.470930,0.702845,-0.036037,-0.060287,-0.017886,April
21,0.423987,0.869230,0.343699,0.442147,0.618905,-0.036736,-0.059970,-0.018184,April
22,0.423686,0.875882,0.344233,0.431718,0.617968,-0.035211,-0.060363,-0.018175,April
23,0.423251,0.883423,0.344441,0.441646,0.610851,-0.032127,-0.060971,-0.018016,April
0,0.346158,0.898557,0.489872,0.297383,0.219278,-0.018502,0.032299,0.000896,October
1,0.336275,0.903530,0.468155,0.365383,0.375973,-0.019382,0.031688,-0.000910,October
2,0.321520,0.902480,0.499471,0.450820,0.444635,-0.019774,0.031666,-0.001205,October
3,0.324525,0.923929,0.499137,0.472735,0.460926,-0.019794,0.031738,-0.001161,October
4,0.371412,0.907124,0.502918,0.461862,0.459023,-0.019144,0.034574,0.000381,October
5,0.385246,0.833545,0.532406,0.384447,0.423094,-0.002367,0.052557,0.075534,October
6,0.449757,0.667479,0.548104,0.250137,0.325211,0.055402,0.114732,0.334690,October
7,0.517748,0.712744,0.567675,0.127253,0.097648,0.309484,0.347551,0.524621,October
8,0.505006,0.636480,0.554643,0.330799,0.069421,0.370096,0.410843,0.585221,October
9,0.540767,0.446645,0.570083,0.257966,0.093493,0.471295,0.459238,0.768409,October
10,0.565407,0.388669,0.561464,0.233099,0.106961,0.531229,0.497069,0.769380,October
11,0.584968,0.380316,0.543057,0.207218,0.059058,0.535462,0.495295,0.800061,October
12,0.594188,0.380529,0.513037,0.354290,0.108848,0.535014,0.508348,0.793785,October
13,0.562631,0.376239,0.496720,0.382551,0.165680,0.415389,0.476656,0.769662,October
14,0.501252,0.468852,0.484427,0.268101,0.135798,0.172974,0.387811,0.294625,October
15,0.465304,0.695272,0.486384,0.076485,0.064663,0.081038,0.323195,0.204323,October
16,0.371797,0.898041,0.467113,0.069928,0.071457,-0.013704,0.042247,0.009727,October
17,0.356228,0.904434,0.496807,0.032149,0.081780,-0.019236,0.032347,-0.000594,October
18,0.350209,0.912634,0.516286,0.047311,0.095350,-0.019843,0.031594,-0.001193,October
19,0.321805,0.920380,0.529132,0.071412,0.131261,-0.019871,0.031547,-0.001212,October
20,0.327559,0.951853,0.548458,0.152776,0.197030,-0.019739,0.031594,-0.001194,October
